ite	H	Cor	T	Sc	Top(cm)	Bot(cm)	Depth (mbsf)	WW (%)	WD (%)	BD (g/cc)	DD (g/cc)	GD (g/cc)	PO (%)	VR    	Method	Comments

202	1232	A	 12	H	 4	  74.0	  76.0	     108.290	  31.7	  46.4	    1.796	    1.227	    2.761	  55.6	 1.251	     C	        
202	1232	A	 12	H	 5	  74.0	  76.0	     109.810	  26.1	  35.3	    1.916	    1.415	    2.768	  48.9	 0.955	     C	        
202	1232	A	 12	H	 6	  74.0	  76.0	     111.330	  27.4	  37.8	    1.887	    1.370	    2.768	  50.5	 1.021	     C	        
202	1232	A	 12	H	 7	  20.0	  22.0	     112.310	  28.5	  39.9	    1.866	    1.334	    2.775	  51.9	 1.081	     C	        
202	1232	A	 13	X	 1	  74.0	  76.0	     113.240	  35.2	  54.3	    1.726	    1.118	    2.749	  59.3	 1.458	     C	        
202	1232	A	 13	X	 2	  74.0	  76.0	     114.740	  35.7	  55.6	    1.722	    1.106	    2.772	  60.1	 1.506	     C	        
202	1232	A	 13	X	 3	  74.0	  76.0	     116.240	  36.1	  56.5	    1.698	    1.085	    2.704	  59.9	 1.491	     C	        
202	1232	A	 13	X	 4	  74.0	  76.0	     117.750	  27.1	  37.1	    1.887	    1.376	    2.748	  49.9	 0.997	     C	        
202	1232	A	 13	X	 5	  74.0	  76.0	     119.270	  29.3	  41.5	    1.856	    1.312	    2.802	  53.2	 1.136	     C	        
202	1232	A	 14	X	 1	  20.0	  22.0	     121.500	  32.8	  48.8	    1.775	    1.193	    2.766	  56.9	 1.318	     C	        
202	1232	A	 15	X	 1	  74.0	  76.0	     131.640	  35.3	  54.4	    1.735	    1.123	    2.788	  59.7	 1.482	     C	        
202	1232	A	 15	X	 2	  20.0	  22.0	     132.600	  28.8	  40.4	    1.859	    1.324	    2.772	  52.3	 1.095	     C	        
202	1232	A	 16	X	 1	  74.0	  76.0	     141.340	  35.2	  54.4	    1.733	    1.123	    2.780	  59.6	 1.477	     C	        
202	1232	A	 16	X	 2	  74.0	  76.0	     142.840	  32.9	  49.0	    1.773	    1.190	    2.764	  57.0	 1.324	     C	        
202	1232	A	 18	X	 1	  74.0	  76.0	     160.640	  29.0	  40.9	    1.866	    1.324	    2.813	  52.9	 1.124	     C	        
202	1232	A	 18	X	 2	  74.0	  76.0	     162.140	  37.7	  60.6	    1.679	    1.045	    2.741	  61.9	 1.622	     C	        
202	1232	A	 18	X	 3	  74.0	  76.0	     163.650	  34.1	  51.7	    1.772	    1.169	    2.847	  59.0	 1.437	     C	        
202	1232	A	 18	X	 4	  74.0	  76.0	     165.150	  28.0	  38.9	    1.886	    1.358	    2.805	  51.6	 1.066	     C	        
202	1232	A	 19	X	 1	  74.0	  76.0	     170.240	  27.8	  38.4	    1.889	    1.364	    2.796	  51.2	 1.050	     C	        
202	1232	A	 19	X	 2	  74.0	  76.0	     171.750	  27.9	  38.7	    1.881	    1.356	    2.781	  51.3	 1.052	     C	        
202	1232	A	 20	X	 1	  74.0	  76.0	     179.940	  31.7	  46.4	    1.799	    1.228	    2.773	  55.7	 1.258	     C	        
202	1232	A	 20	X	 2	  74.0	  76.0	     181.440	  31.8	  46.6	    1.806	    1.232	    2.804	  56.1	 1.277	     C	        
202	1232	A	 20	X	 3	  74.0	  76.0	     182.940	  30.9	  44.6	    1.824	    1.261	    2.800	  55.0	 1.221	     C	        
202	1232	A	 21	X	 1	  72.0	  74.0	     189.520	  30.1	  43.0	    1.834	    1.282	    2.778	  53.8	 1.166	     C	        
202	1232	A	 21	X	 2	  74.0	  76.0	     191.030	  33.0	  49.3	    1.758	    1.177	    2.720	  56.7	 1.310	     C	        
202	1232	A	 21	X	 3	  40.0	  42.0	     192.190	  29.8	  42.4	    1.841	    1.293	    2.784	  53.6	 1.154	     C	        
202	1232	A	 22	X	 1	  74.0	  76.0	     198.840	  31.6	  46.1	    1.814	    1.242	    2.817	  55.9	 1.268	     C	        
202	1232	A	 22	X	 2	  74.0	  76.0	     200.340	  35.8	  55.9	    1.732	    1.111	    2.823	  60.6	 1.540	     C	        
202	1232	A	 22	X	 3	  74.0	  76.0	     201.850	  34.6	  52.9	    1.728	    1.130	    2.715	  58.4	 1.403	     C	        
202	1232	A	 22	X	 4	  74.0	  76.0	     203.350	  26.6	  36.2	    1.922	    1.411	    2.818	  49.9	 0.997	     C	        
202	1232	A	 22	X	 5	  74.0	  76.0	     204.360	  29.2	  41.2	    1.847	    1.309	    2.761	  52.6	 1.110	     C	        
202	1232	A	 23	X	 1	  74.0	  76.0	     208.440	  36.4	  57.2	    1.724	    1.096	    2.832	  61.3	 1.583	     C	        
202	1232	A	 23	X	 2	  74.0	  76.0	     209.940	  34.9	  53.5	    1.748	    1.138	    2.812	  59.5	 1.470	     C	        
202	1232	A	 23	X	 3	  74.0	  76.0	     211.440	  34.7	  53.2	    1.763	    1.150	    2.861	  59.8	 1.487	     C	        
202	1232	A	 23	X	 4	  74.0	  76.0	     212.950	  34.4	  52.3	    1.771	    1.163	    2.867	  59.4	 1.465	     C	        
202	1232	A	 23	X	 5	  74.0	  76.0	     214.450	  32.9	  48.9	    1.779	    1.195	    2.785	  57.1	 1.331	     C	        
202	1232	A	 24	X	 1	  74.0	  76.0	     218.040	  33.0	  49.2	    1.776	    1.191	    2.783	  57.2	 1.337	     C	        
202	1232	A	 24	X	 2	  74.0	  76.0	     219.550	  23.6	  30.9	    1.980	    1.513	    2.783	  45.6	 0.839	     C	        
